title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id
"Ambulancia pediatrickej nefrológie, Myjava, (Nemocnica s poliklinikou Myjava so sídlom v Myjave)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/myjava/ambulancia-pediatrickej-nefrologie-myjava-nemocnica-s-poliklinikou-myjava-so-sidlom-v-myjave.html?page_id=63042, Pediatrická nefrológia,Trenčiansky,Myjava,1,5,36
"Pediatrická ambulancia, Myjava, (Nemocnica s poliklinikou Myjava so sídlom v Myjave)",https://www.e-vuc.sk/tsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/myjava/pediatricka-ambulancia-myjava-nemocnica-s-poliklinikou-myjava-so-sidlom-v-myjave.html?page_id=63037, Pediatria,Trenčiansky,Myjava,1,5,36
"Ambulancia rýchlej lekárskej pomoci, Medzilaborce, (LSE - Life Star Emergency, s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/medzilaborce/ambulancia-rychlej-lekarskej-pomoci-medzilaborce-lse-life-star-emergency.html?page_id=133081, Rýchla lekárska pomoc,Prešovský,Medzilaborce,1,4,34
"Všeobecná ambulancia pre deti a dorast, Medzilaborce, (TERING, spol. s r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/medzilaborce/vseobecna-ambulancia-pre-deti-a-dorast-medzilaborce-tering-spol.-s-r.o..html?page_id=100263, Všeobecná starostlivosť o deti a dorast,Prešovský,Medzilaborce,1,4,34
"Všeobecná ambulancia pre deti a dorast, MUDr. Nadežda Vočková, Medzilaborce, (NADEMA s.r.o.)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/medzilaborce/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-nadezda-vockova-medzilaborce-nadema.html?page_id=99433, Všeobecná starostlivosť o deti a dorast,Prešovský,Medzilaborce,1,4,34
"Všeobecná ambulancia pre deti a dorast, Radvaň nad Laborcom, (MUDr. Stanislav Horský)",https://www.e-vuc.sk/psk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/medzilaborce/vseobecna-ambulancia-pre-deti-a-dorast-radvan-nad-laborcom-mudr.-stanislav-horsky.html?page_id=99301, Všeobecná starostlivosť o deti a dorast,Prešovský,Medzilaborce,1,4,34
"Ambulancia detskej psychiatrie, MUDr. Iveta Rjašková, Košice-Západ, (MUDr. Iveta Tokárová, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-detskej-psychiatrie-mudr.-iveta-rjaskova-kosice-zapad-mudr.-iveta-tokarova-1.html?page_id=143208, Detská psychiatria,Košický,Košice 2,1,2,23
"Pediatrická ambulancia, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/pediatricka-ambulancia-kosice-zapad-univerzitna-nemocnica-l.-pasteura-kosice.html?page_id=142955," Pediatria, Neonatológia",Košický,Košice 2,1,2,23
"Ambulancia pediatrickej urológie, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-urologie-kosice-zapad-univerzitna-nemocnica-l.-pasteura-kosice-1.html?page_id=142803, Pediatrická urológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej gynekológie, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-gynekologie-kosice-zapad-univerzitna-nemocnica-l.-pasteura-kosice-1.html?page_id=142801, Pediatrická gynekológia,Košický,Košice 2,1,2,23
"Ambulancia detskej psychiatrie, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-detskej-psychiatrie-kosice-zapad-univerzitna-nemocnica-l.-pasteura-kosice-2.html?page_id=142762, Detská psychiatria,Košický,Košice 2,1,2,23
"Ambulancia detskej psychiatrie, Košice-Západ, (Univerzitná nemocnica L. Pasteura Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-detskej-psychiatrie-kosice-zapad-univerzitna-nemocnica-l.-pasteura-kosice-3.html?page_id=142763, Detská psychiatria,Košický,Košice 2,1,2,23
"Pediatrická ambulancia 2 - neonatológia, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/pediatricka-ambulancia-2-neonatologia-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142346," Pediatria, Neonatológia",Košický,Košice 2,1,2,23
"Pediatrická ambulancia 3 - metabolická, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/pediatricka-ambulancia-3-metabolicka-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142347, Pediatria,Košický,Košice 2,1,2,23
"Zariadenie na poskytovanie jednodňovej zdravotnej starostlivosti v odbore pediatrická chirurgia, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/zariadenie-na-poskytovanie-jednodnovej-zdravotnej-starostlivosti-v-odbore-pediatricka-chirurgia-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142348, Detská chirurgia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej pneumológie a ftizeológie 2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-pneumologie-a-ftizeologie-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142339, Pediatrická pneumológia a ftizeológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej reumatológie, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-reumatologie-kosice-zapad-detska-fakultna-nemocnica-kosice-2.html?page_id=142340, Pediatrická reumatológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej neurológie 1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-neurologie-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142335, Pediatrická neurológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej neurológie 2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-neurologie-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142336, Pediatrická neurológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej neurológie 3, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-neurologie-3-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142337, Pediatrická neurológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej pneumológie a ftizeológie 1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-pneumologie-a-ftizeologie-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142338, Pediatrická pneumológia a ftizeológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej kardiológie 2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-kardiologie-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142332, Pediatrická kardiológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej nefrológie 1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-nefrologie-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142333, Pediatrická nefrológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej nefrológie 2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-nefrologie-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142334, Pediatrická nefrológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej hematológie a onkológie  2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-hematologie-a-onkologie-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142330, Pediatrická hematológia a onkológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej kardiológie 1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-kardiologie-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142331, Pediatrická kardiológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy 2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142327," Pediatrická gastroenterológia, hepatológia a výživa",Košický,Košice 2,1,2,23
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy 3, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-3-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142328," Pediatrická gastroenterológia, hepatológia a výživa",Košický,Košice 2,1,2,23
"Ambulancia pediatrickej hematológie a onkológie  1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-hematologie-a-onkologie-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142329, Pediatrická hematológia a onkológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy 2, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-2-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142324," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Košický,Košice 2,1,2,23
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy 3 , Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-3-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142325," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Košický,Košice 2,1,2,23
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy 1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142326," Pediatrická gastroenterológia, hepatológia a výživa",Košický,Košice 2,1,2,23
"Ambulancia pediatrickej chirurgie, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-chirurgie-kosice-zapad-detska-fakultna-nemocnica-kosice-2.html?page_id=142322, Detská chirurgia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy 1, Košice-Západ, (Detská fakultná nemocnica Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-1-kosice-zapad-detska-fakultna-nemocnica-kosice-1.html?page_id=142323," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Košický,Košice 2,1,2,23
"Ambulancia rýchlej zdravotnej pomoci, Košice - Šaca 1, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-rychlej-zdravotnej-pomoci-kosice-saca-1-zachranna-sluzba-kosice.html?page_id=133101, Rýchla zdravotná pomoc,Košický,Košice 2,1,2,23
"Ambulancia rýchlej zdravotnej pomoci „S“, Košice - Šaca 2, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-rychlej-zdravotnej-pomoci-s-kosice-saca-2-zachranna-sluzba-kosice.html?page_id=132868, Rýchla zdravotná pomoc „S“,Košický,Košice 2,1,2,23
"Ambulancia rýchlej lekárskej pomoci, Košice - Západ, (Záchranná služba Košice)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-rychlej-lekarskej-pomoci-kosice-zapad-zachranna-sluzba-kosice.html?page_id=132240, Rýchla lekárska pomoc,Košický,Košice 2,1,2,23
"Všeobecná ambulancia pre deti a dorast, MUDr. Gabriela Gregová, Košice-Západ, (GRELEK s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-gabriela-gregova-kosice-zapad-grelek.html?page_id=126337, Všeobecná starostlivosť o deti a dorast,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, Košice-Západ, (Ergomed Poliklinika, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-kosice-zapad-ergomed-poliklinika.html?page_id=105239," Pediatrická gastroenterológia, hepatológia a výživa",Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-pediatricka-urologia-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91851, Pediatrická urológia,Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, detská chirurgia, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-detska-chirurgia-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91849, Detská chirurgia,Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, pediatrická ortopédia, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-pediatricka-ortopedia-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91850, Pediatrická ortopédia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej pneumológie a ftizeológie, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-pneumologie-a-ftizeologie-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91801, Pediatrická pneumológia a ftizeológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej kardiológie, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-kardiologie-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91800, Pediatrická kardiológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej nefrológie, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-nefrologie-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91802, Pediatrická nefrológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej neurológie, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-neurologie-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91797, Pediatrická neurológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej urológie, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-urologie-kosice-saca-nemocnica-agel-kosice-saca-a.s..html?page_id=91798, Pediatrická urológia,Košický,Košice 2,1,2,23
"Pediatrická ambulancia, Košice-Šaca, (Nemocnica AGEL Košice-Šaca a.s.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/pediatricka-ambulancia-kosice-saca-nemocnica-agel-kosice-saca-a.s.-1.html?page_id=91776, Pediatria,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej gastroenterológie , hepatológie a výživy, diagnostickej a intervenčnej oesophagogastroduodenoskopie, abdominálnej sonografie, Košice-Sídlisko KVP, (JAAT Style, s. r. o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-diagnostickej-a-intervencnej-oesophagogastroduodenoskopie-abdominalnej-sonografie-kosice-sidlisko-kvp-jaat-style-s.-r.-o..html?page_id=91036," Pediatrická gastroenterológia, hepatológia a výživa",Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, pediatrická otorinolaryngológia, Košice-Sídlisko KVP, (Poliklinika ProCare Košice s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-pediatricka-otorinolaryngologia-kosice-sidlisko-kvp-poliklinika-procare-kosice.html?page_id=90347, Pediatrická otorinolaryngológia,Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Košice-Sídlisko KVP, (Poliklinika ProCare Košice s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-pediatricka-urologia-kosice-sidlisko-kvp-poliklinika-procare-kosice.html?page_id=90346, Pediatrická urológia,Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, detská chirurgia, Košice-Sídlisko KVP, (Poliklinika ProCare Košice s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-detska-chirurgia-kosice-sidlisko-kvp-poliklinika-procare-kosice.html?page_id=90345, Detská chirurgia,Košický,Košice 2,1,2,23
"Všeobecná ambulancia pre deti a dorast, MUDr. Adriena Tencerová, Košice-Sídlisko KVP, (Poliklinika ProCare Košice s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-adriena-tencerova-kosice-sidlisko-kvp-poliklinika-procare-kosice.html?page_id=90312, Všeobecná starostlivosť o deti a dorast,Košický,Košice 2,1,2,23
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Košice-Západ, (Ergomed Poliklinika, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/jednodnova-zdravotna-starostlivost-pediatricka-urologia-kosice-zapad-ergomed-poliklinika.html?page_id=90298, Pediatrická urológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej urológie, Košice-Západ, (Ergomed Poliklinika, s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-urologie-kosice-zapad-ergomed-poliklinika.html?page_id=90287, Pediatrická urológia,Košický,Košice 2,1,2,23
"Ambulancia pediatrickej kardiológie, Košice-Západ, (Poliklinika Centrum s.r.o.)",https://www.e-vuc.sk/ksk/ambulantne-zdravotnicke-zariadenia/kosice-ii/ambulancia-pediatrickej-kardiologie-kosice-zapad-poliklinika-centrum.html?page_id=90216, Pediatrická kardiológia,Košický,Košice 2,1,2,23
