title,doctor_url,specialization,kraj,okres,pediater,kraj_id,okres_id,doctor_id,info,open_hours,lat,lng
"Jednodňová zdravotná starostlivosť, pediatrická ortopédia, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/jednodnova-zdravotna-starostlivost-pediatricka-ortopedia-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130330, Pediatrická ortopédia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0044,"{'Druh zariadenia': 'zariadenie na poskytovanie jednodňovej zdravotnej starostlivosti', 'Identifikátor': '51-37957937-A0044', 'Odborné zameranie': 'pediatrická ortopédia', 'Miesto prevádzkovania': 'DFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk'}",,48.7429496,19.1184623
"Jednodňová zdravotná starostlivosť, pediatrická urológia, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/jednodnova-zdravotna-starostlivost-pediatricka-urologia-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica-1.html?page_id=130333, Pediatrická urológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0041,"{'Druh zariadenia': 'zariadenie na poskytovanie jednodňovej zdravotnej starostlivosti', 'Identifikátor': '51-37957937-A0041', 'Odborné zameranie': 'pediatrická urológia', 'Miesto prevádzkovania': 'DFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk'}",,48.7429496,19.1184623
"Jednodňová zdravotná starostlivosť, detská chirurgia, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/jednodnova-zdravotna-starostlivost-detska-chirurgia-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130334, Detská chirurgia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0040,"{'Druh zariadenia': 'zariadenie na poskytovanie jednodňovej zdravotnej starostlivosti', 'Identifikátor': '51-37957937-A0040', 'Odborné zameranie': 'detská chirurgia', 'Miesto prevádzkovania': 'DFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk'}",,48.7429496,19.1184623
"Ambulancia klinickej imunológie a alergológie, MUDr. Viera Rajčanová, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-klinickej-imunologie-a-alergologie-mudr.-viera-rajcanova-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130303, Pediatrická imunológia a alergiológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0004,"{'Druh zariadenia': 'ambulancia klinickej imunológie a alergológie', 'Identifikátor': '51-37957937-A0004', 'Odborné zameranie': 'pediatrická imunológia a alergiológia', 'Lekári sestry': 'MUDr. Viera Rajčanová (lekár)\nMUDr. Zuzana Podmanická (lekár)\nIngrid Ulčníková (sestra)', 'Miesto prevádzkovania': '1. poschodie, č.dv. 135\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726512'}","Telefón platnosť od: 01.10.2019
Telefón Ambulancia klinickej imunológie a alergológie
Pondelok: 7:30-13:00  ||13:30-15:30MUDr. Zuzana Podmanická
Utorok: 7:30-13:00  ||13:30-15:30MUDr. Zuzana Podmanická
Streda: 7:30-13:00  ||13:30-15:30MUDr. Viera Rajčanová
Štvrtok: 7:30-13:00  ||13:30-15:30MUDr. Viera Rajčanová
Piatok: 7:30-13:00  ||13:30-15:30MUDr. Viera Rajčanová
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej chirurgie, MUDr. Jozef Kočajda, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-chirurgie-mudr.-jozef-kocajda-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130308, Detská chirurgia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0012,"{'Druh zariadenia': 'ambulancia pediatrickej chirurgie', 'Identifikátor': '51-37957937-A0012', 'Odborné zameranie': 'detská chirurgia', 'Lekári sestry': 'MUDr. Jozef Kočajda (lekár)\nMUDr. Zuzana Brnová (lekár)\nMUDr. Martin Michalisko (lekár)\nMUDr. Andrej Sádovský (lekár)\nMUDr. Ján Novotný (lekár)\nMUDr. Roman Koreň, PhD. (lekár)\nMgr. Andrea Búryová (sestra)\nMiroslava Hudecová (sestra)', 'Miesto prevádzkovania': 'DFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726573'}","Telefón platnosť od: 17.08.2016
Pondelok: 7:00-12:00  ||12:30-15:00
Utorok: 7:00-12:00  ||12:30-15:00
Streda: 7:00-12:00  ||12:30-15:00
Štvrtok: 7:00-12:00  ||12:30-15:00
Piatok: 7:00-12:00  ||12:30-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-endokrinologie-a-diabetologie-a-poruch-latkovej-premeny-a-vyzivy-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130309," Pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy",Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0007,"{'Druh zariadenia': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy', 'Identifikátor': '51-37957937-A0007', 'Odborné zameranie': 'pediatrická endokrinológia a diabetológia, poruchy látkovej premeny a výživy', 'Miesto prevádzkovania': 'ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy 1\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726505'}","Telefón platnosť od: 14.06.2021
Telefón Ambulancia pediatrickej endokrinológie a diabetológie a porúch látkovej premeny a výživy
Pondelok: 7:00-12:30  ||13:00-15:00
Utorok: 7:00-13:00  ||13:30-15:00
Streda: 7:00-13:00  ||13:30-15:00
Štvrtok: 7:00-13:00  ||13:30-15:00
Piatok: 7:00-13:00  ||13:30-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej gastroenterológie, hepatológie a výživy, MUDr. Iveta Valachová, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-gastroenterologie-hepatologie-a-vyzivy-mudr.-iveta-valachova-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130310," Pediatrická gastroenterológia, hepatológia a výživa",Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0008,"{'Druh zariadenia': 'ambulancia pediatrickej gastroenterológie, hepatológie a výživy', 'Identifikátor': '51-37957937-A0008', 'Odborné zameranie': 'pediatrická gastroenterológia, hepatológia a výživa', 'Lekári sestry': 'MUDr. Iveta Valachová (lekár)\nBc. Miroslava Kalinová (sestra)', 'Miesto prevádzkovania': '1. poschodie, č.dv. 122\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726513'}","Telefón platnosť od: 17.08.2016
Pondelok: 7:30-13:00
Utorok: 7:30-13:00  ||13:30-15:30
Streda: 7:30-13:00
Štvrtok: 7:30-13:00  ||13:30-15:30
Piatok: 7:30-13:00  ||13:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej gynekológie, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-gynekologie-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130311, Pediatrická gynekológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0009,"{'Druh zariadenia': 'ambulancia pediatrickej gynekológie', 'Identifikátor': '51-37957937-A0009', 'Odborné zameranie': 'pediatrická gynekológia', 'Miesto prevádzkovania': 'I. poschdie, č.dv. 134\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726521  (sestra)', 'Email': 'gynekol@dfnbb.sk'}","Email platnosť od: 01.09.2021
Email Ambulancia pediatrickej gynekológie
Pondelok: neordinuje
Utorok: 7:00-13:30  ||14:00-15:00
Streda: neordinuje
Štvrtok: neordinuje
Piatok: 7:00-13:30  ||14:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej hematológie a onkológie, MUDr. Terézia Stančoková, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-hematologie-a-onkologie-mudr.-terezia-stancokova-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130312, Pediatrická hematológia a onkológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0010,"{'Druh zariadenia': 'ambulancia pediatrickej hematológie a onkológie', 'Identifikátor': '51-37957937-A0010', 'Odborné zameranie': 'pediatrická hematológia a onkológia', 'Lekári sestry': 'MUDr. Terézia Stančoková (lekár)', 'Miesto prevádzkovania': 'prízemie, vchod B, č.dv. 052\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726509'}",,48.7429496,19.1184623
"Ambulancia pediatrickej hematológie a onkológie, MUDr. Eva Bubanská, PhD., Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-hematologie-a-onkologie-mudr.-eva-bubanska-phd.-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130313, Pediatrická hematológia a onkológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0011,"{'Druh zariadenia': 'ambulancia pediatrickej hematológie a onkológie', 'Identifikátor': '51-37957937-A0011', 'Odborné zameranie': 'pediatrická hematológia a onkológia', 'Lekári sestry': 'MUDr. Eva Bubanská, PhD. (lekár)\nMUDr. Peter Mesár (lekár)\nMUDr. Helena Fillová (lekár)\nBc. Iveta Kluková (sestra)', 'Miesto prevádzkovania': 'prízemie, vchod B, č.dv. 052\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726509'}","Telefón platnosť od: 17.08.2016
Pondelok: neordinuje
Utorok: 7:30-13:00  ||13:30-14:45
Streda: 7:30-13:00  ||13:30-14:45
Štvrtok: neordinuje
Piatok: 7:30-13:00  ||13:30-14:45
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej kardiológie, MUDr. Juraj Oravec, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-kardiologie-mudr.-juraj-oravec-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130314, Pediatrická kardiológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0013,"{'Druh zariadenia': 'ambulancia pediatrickej kardiológie', 'Identifikátor': '51-37957937-A0013', 'Odborné zameranie': 'pediatrická kardiológia', 'Lekári sestry': 'MUDr. Juraj Oravec (lekár)\nJana Oboňová (sestra)', 'Miesto prevádzkovania': '1. poschodie, č.dv. 105\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726568'}","Telefón platnosť od: 01.04.2020
Telefón Ambulancia pediatrickej kardiológie
Pondelok: neordinuje
Utorok: neordinuje
Streda: 7:30-13:00  ||13:30-15:30
Štvrtok: 7:30-13:00  ||13:30-15:30
Piatok: 7:30-13:00  ||13:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Ambulancia pediatrickej nefrológie, Banská Bystrica, (Detská fakultná nemocnica s poliklinikou Banská Bystrica)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-pediatrickej-nefrologie-banska-bystrica-detska-fakultna-nemocnica-s-poliklinikou-banska-bystrica.html?page_id=130315, Pediatrická nefrológia,Banskobystricky,Banská Bystrica,1,0,1,51-37957937-A0014,"{'Druh zariadenia': 'ambulancia pediatrickej nefrológie', 'Identifikátor': '51-37957937-A0014', 'Odborné zameranie': 'pediatrická nefrológia', 'Lekári sestry': 'MUDr. Martin Dluholucký\nBožena Turzová (sestra)', 'Miesto prevádzkovania': 'prízemie, č.dv. 021\nDFNsP BB\nNámestie Ludvika Svobodu\n6818/4\n97409\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'Detská fakultná nemocnica s poliklinikou Banská Bystrica\nNámestie L. Svobodu\n4\n97409\nBanská Bystrica\nIČO: 37957937\nwww.detskanemocnica.sk', 'Telefón': '+421 484726543'}","Telefón platnosť od: 17.08.2016
Pondelok: 7:30-12:00  ||12:30-15:30
Utorok: 7:30-12:00  ||12:30-15:30
Streda: 7:30-12:00  ||12:30-15:30
Štvrtok: 7:30-12:00  ||12:30-15:30
Piatok: 7:30-12:00  ||12:30-15:30
Sobota: neordinuje
Nedeľa: neordinuje",48.7429496,19.1184623
"Všeobecná ambulancia pre deti a dorast, MUDr. Eva Križanová, Banská Bystrica, (DETSKA s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-deti-a-dorast-mudr.-eva-krizanova-banska-bystrica-detska.html?page_id=129306, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Banská Bystrica,1,0,1,66-51278740-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '66-51278740-A0001', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Lekári sestry': 'MUDr. Eva Križanová (lekár)', 'Miesto prevádzkovania': 'Horná\n838/60\n97401\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'DETSKA s.r.o.\nHorná\n60\n97401\nBanská Bystrica\nIČO: 51278740'}","Poskytovateľ platnosť od: 01.09.2018
Pondelok: 7:30-12:30  ||13:00-16:0013,00-16,00 Návštevy
Utorok: 7:30-12:00  ||12:30-15:0012,30-15,00 Prevencia
Streda: 7:30-12:00  ||12:30-14:3012,30-14,30 Prevencia
Štvrtok: 7:30-12:00  ||13:00-15:0012,30-15,00 Návštevy
Piatok: 7:30-12:00  ||12:30-15:0012,30-15,00 Návštevy
Sobota: neordinuje
Nedeľa: neordinuje",48.7389871,19.1545840
"Ambulancia detskej psychiatrie, Banská Bystrica, (EUTYMIA, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-detskej-psychiatrie-banska-bystrica-eutymia.html?page_id=125595, Detská psychiatria,Banskobystricky,Banská Bystrica,1,0,1,66-50949497-A0002,"{'Druh zariadenia': 'ambulancia detskej psychiatrie', 'Identifikátor': '66-50949497-A0002', 'Odborné zameranie': 'detská psychiatria', 'Miesto prevádzkovania': 'Cesta k nemocnici\n1231/23\n97401\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'EUTYMIA, s.r.o.\nCesta k nemocnici\n23\n97401\nBanská Bystrica\nIČO: 50949497', 'Telefón': '0484146333'}",,48.7411031,19.1588017
"Ambulancia Horskej záchrannej služby, Donovaly, Donovaly, (Horská záchranná služba)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-horskej-zachrannej-sluzby-donovaly-donovaly-horska-zachranna-sluzba.html?page_id=125345, Urgentná medicína,Banskobystricky,Banská Bystrica,1,0,1,51-37879693-A0007,"{'Druh zariadenia': 'špecializovaná ambulancia Horskej záchrannej služby', 'Identifikátor': '51-37879693-A0007', 'Odborné zameranie': 'urgentná medicína', 'Miesto prevádzkovania': 'Dom Horskej služby\nDonovaly\nDonovaly', 'Poisťovne': '', 'Poskytovateľ': 'Horská záchranná služba\nHorný Smokovec\n52\n06201\nVysoké Tatry\nIČO: 37879693'}",,48.8804029,19.2221295
"Všeobecná ambulancia pre deti a dorast, Banská Bystrica, (FRIDMED, s.r.o.)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-deti-a-dorast-banska-bystrica-fridmed.html?page_id=123867, Pediatria,Banskobystricky,Banská Bystrica,1,0,1,66-47625244-A0001,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '66-47625244-A0001', 'Odborné zameranie': 'pediatria', 'Miesto prevádzkovania': 'Cesta k nemocnici\n622/1\n97401\nBanská Bystrica', 'Poisťovne': 'VšZP, Dôvera, Union', 'Poskytovateľ': 'FRIDMED, s.r.o.\nCesta k nemocnici\n622/1\n97401\nBanská Bystrica\nIČO: 47625244', 'Telefón': '+421 484177551\n+421 915801800', 'Mobil': '+421 905347289'}","Mobil platnosť od: 01.12.2020
Pondelok: 7:30-12:30  ||13:00-15:00
Utorok: 7:30-12:30  ||13:00-15:00
Streda: 7:30-12:30  ||13:00-16:00
Štvrtok: 7:30-12:30  ||13:00-15:00
Piatok: 7:30-12:30  ||13:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7419488,19.1593198
"Ambulancia Hasičského záchranného zboru, Komenského, Banská Bystrica, (Ministerstvo vnútra Slovenskej republiky)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/ambulancia-hasicskeho-zachranneho-zboru-komenskeho-banska-bystrica-ministerstvo-vnutra-slovenskej-republiky-1.html?page_id=120521, Urgentná medicína,Banskobystricky,Banská Bystrica,1,0,1,51-00151866-A0007,"{'Druh zariadenia': 'špecializovaná ambulancia Hasičského záchranného zboru', 'Identifikátor': '51-00151866-A0007', 'Odborné zameranie': 'urgentná medicína', 'Miesto prevádzkovania': 'Komenského\n1001/27\n97401\nBanská Bystrica', 'Poisťovne': '', 'Poskytovateľ': 'Ministerstvo vnútra Slovenskej republiky\nPribinova\n2\n81272\nBratislava - mestská časť Staré Mesto\nIČO: 00151866\nwww.minv.sk'}",,48.7401030,19.1474851
"Všeobecná ambulancia pre deti a dorast, Selce, (MUDr. Eva Valašťanová)",https://www.e-vuc.sk/bbsk/zdravotnictvo/ambulantne-zdravotnicke-zariadenia/banska-bystrica/vseobecna-ambulancia-pre-deti-a-dorast-selce-mudr.-eva-valastanova.html?page_id=104368, Všeobecná starostlivosť o deti a dorast,Banskobystricky,Banská Bystrica,1,0,1,66-31925014-A0002,"{'Druh zariadenia': 'všeobecná ambulancia pre deti a dorast', 'Identifikátor': '66-31925014-A0002', 'Odborné zameranie': 'všeobecná starostlivosť o deti a dorast', 'Miesto prevádzkovania': 'Partizánska ulica\n188/159\n97611\nSelce', 'Poisťovne': 'VšZP, Dôvera', 'Poskytovateľ': 'MUDr. Eva Valašťanová\nIČO: 31925014', 'Mobil': '0908938527'}","Mobil platnosť od: 09.07.2005
Pondelok: 13:00-16:0015.00-16:00 poradňa
Utorok: 13:00-15:00
Streda: 13:00-15:00
Štvrtok: 13:00-15:00
Piatok: 13:00-15:00
Sobota: neordinuje
Nedeľa: neordinuje",48.7689572,19.2107496
